Sporophila americana,Passeriformes,Sporophilinae,Thraupidae,coleiro-do-norte,Wing-barred Seedeater,,
Sporophila murallae,Passeriformes,Sporophilinae,Thraupidae,papa-capim-de-caquetá,Caqueta Seedeater,,
Sporophila collaris,Passeriformes,Sporophilinae,Thraupidae,coleiro-do-brejo,Rusty-collared Seedeater,,
Sporophila bouvronides,Passeriformes,Sporophilinae,Thraupidae,estrela-do-norte,Lesson's Seedeater,,
Sporophila luctuosa,Passeriformes,Sporophilinae,Thraupidae,papa-capim-preto-e-branco,Black-and-white Seedeater,,
Sporophila nigricollis,Passeriformes,Sporophilinae,Thraupidae,baiano,Yellow-bellied Seedeater,,
Sporophila ardesiaca,Passeriformes,Sporophilinae,Thraupidae,papa-capim-de-costas-cinzas,Dubois's Seedeater,,
Sporophila melanops,Passeriformes,Sporophilinae,Thraupidae,papa-capim-do-bananal,Hooded Seedeater,,
Sporophila caerulescens,Passeriformes,Sporophilinae,Thraupidae,coleirinho,Double-collared Seedeater,,
Sporophila albogularis,Passeriformes,Sporophilinae,Thraupidae,golinho,White-throated Seedeater,,
Sporophila leucoptera,Passeriformes,Sporophilinae,Thraupidae,chorão,White-bellied Seedeater,,
Sporophila nigrorufa,Passeriformes,Sporophilinae,Thraupidae,caboclinho-do-sertão,Black-and-tawny Seedeater,VU,
Sporophila bouvreuil,Passeriformes,Sporophilinae,Thraupidae,caboclinho,Copper Seedeater,,
Sporophila pileata,Passeriformes,Sporophilinae,Thraupidae,caboclinho-branco,Pearly-bellied Seedeater,,
Sporophila minuta,Passeriformes,Sporophilinae,Thraupidae,caboclinho-lindo,Ruddy-breasted Seedeater,,
Sporophila hypoxantha,Passeriformes,Sporophilinae,Thraupidae,caboclinho-de-barriga-vermelha,Tawny-bellied Seedeater,,
Sporophila ruficollis,Passeriformes,Sporophilinae,Thraupidae,caboclinho-de-papo-escuro,Dark-throated Seedeater,NT,
Sporophila palustris,Passeriformes,Sporophilinae,Thraupidae,caboclinho-de-papo-branco,Marsh Seedeater,EN,
Sporophila castaneiventris,Passeriformes,Sporophilinae,Thraupidae,caboclinho-de-peito-castanho,Chestnut-bellied Seedeater,,
Sporophila hypochroma,Passeriformes,Sporophilinae,Thraupidae,caboclinho-de-sobre-ferrugem,Rufous-rumped Seedeater,NT,
Sporophila cinnamomea,Passeriformes,Sporophilinae,Thraupidae,caboclinho-de-chapéu-cinzento,Chestnut Seedeater,VU,
Sporophila melanogaster,Passeriformes,Sporophilinae,Thraupidae,caboclinho-de-barriga-preta,Black-bellied Seedeater,NT,
Sporophila angolensis,Passeriformes,Sporophilinae,Thraupidae,curió,Chestnut-bellied Seed-Finch,,
Sporophila crassirostris,Passeriformes,Sporophilinae,Thraupidae,bicudinho,Large-billed Seed-Finch,,
Sporophila maximiliani,Passeriformes,Sporophilinae,Thraupidae,bicudo,Great-billed Seed-Finch,EN,
Dolospingus fringilloides,Passeriformes,Sporophilinae,Thraupidae,papa-capim-de-coleira,White-naped Seedeater,,
Coryphaspiza melanotis,Passeriformes,Embirizoidinae,Thraupidae,tico-tico-de-máscara-negra,Black-masked Finch,VU,
Embernagra platensis,Passeriformes,Embirizoidinae,Thraupidae,sabiá-do-banhado,Great Pampa-Finch,,
Embernagra longicauda,Passeriformes,Embirizoidinae,Thraupidae,rabo-mole-da-serra,Pale-throated Pampa-Finch,,
Emberizoides herbicola,Passeriformes,Embirizoidinae,Thraupidae,canário-do-campo,Wedge-tailed Grass-Finch,,
Emberizoides ypiranganus,Passeriformes,Embirizoidinae,Thraupidae,canário-do-brejo,Lesser Grass-Finch,,
Saltatricula atricollis,Passeriformes,Saltatorinae,Thraupidae,batuqueiro,Black-throated Saltator,,
Saltatricula multicolor,Passeriformes,Saltatorinae,Thraupidae,batuqueiro-chaquenho,Many-colored Chaco Finch,,
Saltator maximus,Passeriformes,Saltatorinae,Thraupidae,tempera-viola,Buff-throated Saltator,,
Saltator coerulescens,Passeriformes,Saltatorinae,Thraupidae,sabiá-gongá,Grayish Saltator,,
Saltator similis,Passeriformes,Saltatorinae,Thraupidae,trinca-ferro,Green-winged Saltator,,
Saltator maxillosus,Passeriformes,Saltatorinae,Thraupidae,bico-grosso,Thick-billed Saltator,,
Saltator aurantiirostris,Passeriformes,Saltatorinae,Thraupidae,bico-duro,Golden-billed Saltator,,
Saltator grossus,Passeriformes,Saltatorinae,Thraupidae,bico-encarnado,Slate-colored Grosbeak,,
Saltator fuliginosus,Passeriformes,Saltatorinae,Thraupidae,bico-de-pimenta,Black-throated Grosbeak,,
Poospiza nigrorufa,Passeriformes,Poospizinae,Thraupidae,quem-te-vestiu,Black-and-rufous Warbling-Finch,,
Poospiza thoracica,Passeriformes,Poospizinae,Thraupidae,peito-pinhão,Bay-chested Warbling-Finch,,
Microspingus lateralis,Passeriformes,Poospizinae,Thraupidae,quete-do-sudeste,Buff-throated Warbling-Finch,,
Microspingus cabanisi,Passeriformes,Poospizinae,Thraupidae,quete-do-sul,Gray-throated Warbling-Finch,,
Microspingus melanoleucus,Passeriformes,Poospizinae,Thraupidae,capacetinho,Black-capped Warbling-Finch,,
Microspingus cinereus,Passeriformes,Poospizinae,Thraupidae,capacetinho-do-oco-do-pau,Cinereous Warbling-Finch,,
Thlypopsis sordida,Passeriformes,Poospizinae,Thraupidae,saí-canário,Orange-headed Tanager,,
Pyrrhocoma ruficeps,Passeriformes,Poospizinae,Thraupidae,cabecinha-castanha,Chestnut-headed Tanager,,
Cypsnagra hirundinacea,Passeriformes,Poospizinae,Thraupidae,bandoleta,White-rumped Tanager,,
Donacospiza albifrons,Passeriformes,Poospizinae,Thraupidae,tico-tico-do-banhado,Long-tailed Reed Finch,,
Piranga flava,Passeriformes,Poospizinae,Cardinalidae,sanhaço-de-fogo,Hepatic Tanager,,
Piranga lutea,Passeriformes,Poospizinae,Cardinalidae,sanhaço-montano,Highland Hepatic Tanager,,
Piranga rubra,Passeriformes,Poospizinae,Cardinalidae,sanhaço-vermelho,Summer Tanager,,
Piranga olivacea,Passeriformes,Poospizinae,Cardinalidae,sanhaço-escarlate,Scarlet Tanager,,
Piranga leucoptera,Passeriformes,Poospizinae,Cardinalidae,sanhaço-de-asa-branca,White-winged Tanager,,
Habia rubra,Passeriformes,Poospizinae,Cardinalidae,tiê-do-mato-grosso,Scarlet-throated Ant-Tanager,,
Habia rubica,Passeriformes,Poospizinae,Cardinalidae,tiê-de-bando,Red-crowned Ant-Tanager,,
Pheucticus aureoventris,Passeriformes,Poospizinae,Cardinalidae,rei-do-bosque,Black-backed Grosbeak,,
Granatellus pelzelni,Passeriformes,Poospizinae,Cardinalidae,polícia-do-mato,Rose-breasted Chat,,
Caryothraustes canadensis,Passeriformes,Poospizinae,Cardinalidae,furriel,Yellow-green Grosbeak,,
Periporphyrus erythromelas,Passeriformes,Poospizinae,Cardinalidae,bicudo-encarnado,Red-and-black Grosbeak,NT,
Amaurospiza moesta,Passeriformes,Poospizinae,Cardinalidae,negrinho-do-mato,Blackish-blue Seedeater,,
Cyanoloxia rothschildii,Passeriformes,Poospizinae,Cardinalidae,azulão-da-amazônia,Rothschild's Blue Grosbeak,,
Cyanoloxia glaucocaerulea,Passeriformes,Poospizinae,Cardinalidae,azulinho,Glaucous-blue Grosbeak,,
Cyanoloxia brissonii,Passeriformes,Poospizinae,Cardinalidae,azulão,Ultramarine Grosbeak,,
Spiza americana,Passeriformes,Poospizinae,Cardinalidae,papa-capim-americano,Dickcissel,,
Chloris chloris,Passeriformes,Carduelinae,Fringillidae,verdelhão,European Greenfinch,,
Carduelis carduelis,Passeriformes,Carduelinae,Fringillidae,pintassilgo-europeu,European Goldfinch,,
Spinus yarrellii,Passeriformes,Carduelinae,Fringillidae,pintassilgo-do-nordeste,Yellow-faced Siskin,VU,
Spinus magellanicus,Passeriformes,Carduelinae,Fringillidae,pintassilgo,Hooded Siskin,,
Euphonia plumbea,Passeriformes,Euphoniinae,Fringillidae,gaturamo-miúdo,Plumbeous Euphonia,,
Euphonia chlorotica,Passeriformes,Euphoniinae,Fringillidae,fim-fim,Purple-throated Euphonia,,
Euphonia finschi,Passeriformes,Euphoniinae,Fringillidae,gaturamo-capim,Finsch's Euphonia,,
Euphonia violacea,Passeriformes,Euphoniinae,Fringillidae,gaturamo,Violaceous Euphonia,,
Euphonia laniirostris,Passeriformes,Euphoniinae,Fringillidae,gaturamo-de-bico-grosso,Thick-billed Euphonia,,
Euphonia chalybea,Passeriformes,Euphoniinae,Fringillidae,cais-cais,Green-throated Euphonia,NT,
Euphonia cyanocephala,Passeriformes,Euphoniinae,Fringillidae,gaturamo-rei,Golden-rumped Euphonia,,
Euphonia chrysopasta,Passeriformes,Euphoniinae,Fringillidae,gaturamo-verde,Golden-bellied Euphonia,,
Euphonia minuta,Passeriformes,Euphoniinae,Fringillidae,gaturamo-de-barriga-branca,White-vented Euphonia,,
Euphonia xanthogaster,Passeriformes,Euphoniinae,Fringillidae,fim-fim-grande,Orange-bellied Euphonia,,
Euphonia rufiventris,Passeriformes,Euphoniinae,Fringillidae,gaturamo-do-norte,Rufous-bellied Euphonia,,
Euphonia cayennensis,Passeriformes,Euphoniinae,Fringillidae,gaturamo-preto,Golden-sided Euphonia,,
Euphonia pectoralis,Passeriformes,Euphoniinae,Fringillidae,ferro-velho,Chestnut-bellied Euphonia,,
Chlorophonia cyanea,Passeriformes,Euphoniinae,Fringillidae,gaturamo-bandeira,Blue-naped Chlorophonia,,
Estrilda astrild,Passeriformes,Euphoniinae,Estrildidae,bico-de-lacre,Common Waxbill,,
Passer domesticus,Passeriformes,Euphoniinae,Passeridae,pardal,House Sparrow,,
